CS,IsFirstTime,MIP,Units,OCLTV,DTI,OrigUPB,LTV,OrigInterestRate,OrigLoanTerm,EverDelinquent,MonthsDelinquent,MonthsInRepayment,CreditRange,LTV_range,Repay_range
623,0,12,1,83,36,148000,83,6.75,360,1,1,48,1,High,0-4yrs
623,0,30,1,95,39,97000,95,6.875,360,1,7,83,1,High,4-8yrs
623,0,30,1,95,34,163000,95,7.25,360,1,99,209,1,High,16-20yrs
623,0,30,1,95,32,62000,95,6.75,360,1,1,52,1,High,4-8yrs
623,0,0,1,75,22,150000,75,7,360,0,0,129,1,High,8-12yrs
623,0,0,1,75,38,90000,75,6.875,360,0,0,29,1,High,0-4yrs
623,0,0,1,80,34,269000,80,6.75,360,0,0,20,1,High,0-4yrs
623,0,0,1,73,39,102000,73,7.125,360,0,0,47,1,High,0-4yrs
623,0,0,1,66,56,112000,66,6.875,360,1,9,45,1,High,0-4yrs
623,0,0,1,80,28,121000,80,6.875,360,1,1,122,1,High,8-12yrs
623,0,12,1,83,44,76000,83,6.75,360,1,6,36,1,High,0-4yrs
623,0,25,1,87,48,57000,87,7.25,360,1,107,211,1,High,16-20yrs
623,0,25,1,90,24,158000,90,6.5,360,1,5,35,1,High,0-4yrs
623,0,30,1,95,35,122000,95,7,360,0,0,72,1,High,4-8yrs
623,0,25,1,87,43,126000,87,6.75,360,0,0,28,1,High,0-4yrs
623,0,0,1,75,16,109000,75,7,360,0,0,27,1,High,0-4yrs
623,0,0,1,75,33,165000,75,7.375,360,0,0,31,1,High,0-4yrs
623,0,25,1,90,37,106000,90,6.875,360,0,0,9,1,High,0-4yrs
623,0,0,1,77,16,102000,77,7,360,1,8,38,1,High,0-4yrs
623,0,0,1,70,30,150000,70,7,360,1,4,19,1,High,0-4yrs
623,0,0,1,80,43,106000,80,6.75,360,1,1,45,1,High,0-4yrs
623,0,25,1,86,28,103000,86,6.75,360,1,6,38,1,High,0-4yrs
623,0,25,1,89,28,185000,89,6.5,360,1,1,37,1,High,0-4yrs
623,0,0,1,75,36,66000,75,7.5,360,0,0,56,1,High,4-8yrs
623,0,25,1,90,26,165000,90,6.875,360,0,0,45,1,High,0-4yrs
623,0,25,1,90,39,185000,90,6.75,360,0,0,54,1,High,4-8yrs
623,0,0,1,76,21,167000,76,6.75,360,1,1,200,1,High,16-20yrs
623,0,12,1,85,36,93000,85,6.75,360,1,5,69,1,High,4-8yrs
623,0,30,1,95,42,91000,95,6.75,360,1,18,26,1,High,0-4yrs
623,0,30,1,95,39,145000,95,7,360,0,0,45,1,High,0-4yrs
623,0,0,1,80,56,86000,80,7.75,360,1,3,51,1,High,4-8yrs
623,0,30,1,95,37,68000,95,7.125,360,1,11,56,1,High,4-8yrs
623,0,0,1,73,36,57000,73,6.75,360,1,37,210,1,High,16-20yrs
623,0,30,1,95,36,62000,95,6.75,360,1,1,57,1,High,4-8yrs
623,0,0,1,80,16,87000,80,7.25,360,0,0,38,1,High,0-4yrs
623,0,0,1,80,24,102000,80,6.75,360,1,72,189,1,High,12-16yrs
623,0,12,1,85,28,68000,85,7,360,0,0,46,1,High,0-4yrs
623,0,0,1,60,26,105000,60,6.75,360,0,0,81,1,High,4-8yrs
623,0,0,1,60,44,97000,60,7.375,360,0,0,48,1,High,0-4yrs
623,0,0,1,77,24,164000,77,6.625,360,0,0,35,1,High,0-4yrs
623,0,0,1,78,32,170000,78,7.25,360,0,0,9,1,High,0-4yrs
623,0,25,1,87,20,118000,87,7.25,360,1,2,33,1,High,0-4yrs
623,0,25,1,90,37,156000,90,6.75,360,1,1,35,1,High,0-4yrs
623,0,25,1,90,40,200000,90,6.875,360,0,0,48,1,High,0-4yrs
623,0,0,1,68,45,128000,68,6.875,360,0,0,75,1,High,4-8yrs
623,0,30,1,95,42,103000,95,6.875,360,1,4,82,1,High,4-8yrs
623,0,12,1,85,21,148000,85,6.875,360,0,0,58,1,High,4-8yrs
623,0,0,1,80,39,133000,80,6.75,360,1,2,210,1,High,16-20yrs
623,0,0,1,77,36,145000,77,6.625,360,0,0,45,1,High,0-4yrs
623,0,25,1,90,22,214000,90,7,360,0,0,32,1,High,0-4yrs
623,0,30,1,95,29,134000,95,6.875,360,1,1,18,1,High,0-4yrs
623,0,30,1,90,27,203000,90,7.125,360,0,0,34,1,High,0-4yrs
623,0,12,1,84,18,53000,84,7,360,0,0,45,1,High,0-4yrs
623,0,30,1,92,58,152000,92,7,360,1,2,53,1,High,4-8yrs
623,0,0,1,71,20,110000,71,6.875,360,0,0,55,1,High,4-8yrs
623,0,0,1,68,23,85000,68,7.125,360,0,0,33,1,High,0-4yrs
623,0,0,1,77,38,115000,77,6.875,360,1,1,12,1,High,0-4yrs
623,0,25,1,90,45,158000,90,6.875,360,1,9,33,1,High,0-4yrs
623,0,0,1,80,7,68000,80,6.875,360,0,0,57,1,High,4-8yrs
623,0,0,1,63,18,76000,63,6.625,360,1,6,210,1,High,16-20yrs
623,0,0,1,80,22,122000,80,6.875,360,0,0,53,1,High,4-8yrs
623,0,25,2,90,19,124000,90,7,360,1,2,210,1,High,16-20yrs
623,0,0,1,80,22,166000,80,6.25,360,0,0,64,1,High,4-8yrs
623,0,30,1,92,26,80000,92,7.5,360,0,0,50,1,High,4-8yrs
623,0,30,1,92,38,122000,92,7.125,360,1,1,36,1,High,0-4yrs
623,0,30,1,95,39,138000,95,7,360,0,0,37,1,High,0-4yrs
623,0,0,1,79,11,72000,79,7.75,360,1,2,210,1,High,16-20yrs
623,0,0,1,79,33,121000,79,7.25,360,1,20,58,1,High,4-8yrs
623,0,30,1,95,28,68000,95,7.25,360,0,0,40,1,High,0-4yrs
623,0,0,1,75,39,129000,75,7.25,360,0,0,50,1,High,4-8yrs
623,0,12,1,80,30,68000,80,7,360,0,0,2,1,High,0-4yrs
623,0,0,1,55,24,192000,55,6.5,360,0,0,39,1,High,0-4yrs
623,0,0,1,79,26,95000,79,6.75,360,1,2,56,1,High,4-8yrs
623,0,30,1,93,42,193000,93,7,360,0,0,29,1,High,0-4yrs
623,0,30,1,95,31,189000,95,6.875,360,0,0,44,1,High,0-4yrs
623,0,25,1,90,29,151000,90,7.25,360,1,3,58,1,High,4-8yrs
623,0,18,1,97,15,160000,97,6.875,360,0,0,52,1,High,4-8yrs
623,0,25,1,90,28,94000,90,6.875,360,1,19,65,1,High,4-8yrs
623,0,0,1,80,42,90000,80,7.125,360,1,13,73,1,High,4-8yrs
623,0,30,1,95,41,157000,95,6.5,360,0,0,48,1,High,0-4yrs
623,0,0,1,69,40,115000,69,7.25,360,0,0,60,1,High,4-8yrs
623,0,12,1,79,28,184000,79,7,360,0,0,48,1,High,0-4yrs
623,0,0,1,80,36,152000,80,6.5,360,0,0,108,1,High,8-12yrs
623,0,30,1,95,24,181000,95,6.625,360,0,0,44,1,High,0-4yrs
623,0,30,1,95,31,87000,95,6.875,360,1,2,161,1,High,12-16yrs
623,0,0,1,75,54,150000,75,7.125,360,1,1,87,1,High,4-8yrs
623,0,12,1,84,27,76000,84,7.125,360,0,0,41,1,High,0-4yrs
623,0,0,1,77,27,145000,77,6.75,360,0,0,16,1,High,0-4yrs
623,0,0,1,80,21,160000,80,7.5,360,1,10,48,1,High,0-4yrs
623,0,30,1,95,40,65000,95,7.5,360,0,0,61,1,High,4-8yrs
623,0,0,1,65,25,74000,65,6.5,360,1,2,34,1,High,0-4yrs
623,0,0,1,75,31,107000,75,7.25,360,0,0,36,1,High,0-4yrs
623,0,30,1,95,44,62000,95,6.5,360,0,0,69,1,High,4-8yrs
623,0,0,1,80,33,160000,80,6.625,360,0,0,123,1,High,8-12yrs
623,0,25,1,87,43,125000,87,7.25,360,1,111,211,1,High,16-20yrs
623,0,0,1,75,31,124000,75,7.125,360,1,27,70,1,High,4-8yrs
623,0,0,1,51,11,53000,51,6.75,360,0,0,211,1,High,16-20yrs
623,0,0,1,54,47,73000,54,6.75,360,0,0,88,1,High,4-8yrs
623,0,0,1,56,23,67000,56,7.25,360,1,1,48,1,High,0-4yrs
623,0,0,1,75,36,48000,75,6.625,360,0,0,24,1,High,0-4yrs
623,0,0,1,75,38,75000,75,6.875,360,1,27,123,1,High,8-12yrs
623,0,0,1,75,43,53000,75,6.875,360,0,0,34,1,High,0-4yrs
623,0,0,1,76,36,90000,76,6.625,360,1,6,62,1,High,4-8yrs
623,0,0,1,76,38,228000,76,6.5,360,0,0,45,1,High,0-4yrs
623,0,0,1,80,39,168000,80,6.875,360,1,18,49,1,High,4-8yrs
623,0,0,1,80,41,89000,80,7.25,360,0,0,86,1,High,4-8yrs
623,0,12,1,80,31,45000,80,7.25,360,1,3,33,1,High,0-4yrs
623,0,12,1,84,43,52000,84,6.875,360,0,0,173,1,High,12-16yrs
623,0,17,1,80,41,78000,80,7,360,1,1,46,1,High,0-4yrs
623,0,25,1,87,38,240000,87,6.5,360,1,1,50,1,High,4-8yrs
623,0,25,1,90,15,71000,90,7.25,360,0,0,38,1,High,0-4yrs
623,0,25,1,90,34,64000,90,7.375,360,0,0,33,1,High,0-4yrs
623,0,25,1,90,35,110000,90,6.75,360,1,16,64,1,High,4-8yrs
623,0,25,1,90,48,77000,90,6.75,360,0,0,28,1,High,0-4yrs
623,0,25,1,90,8,62000,90,6.875,360,1,8,160,1,High,12-16yrs
623,0,30,1,95,28,128000,95,7.625,360,1,7,87,1,High,4-8yrs
623,0,30,1,95,33,76000,95,7,360,0,0,111,1,High,8-12yrs
623,0,30,1,95,40,55000,95,6.625,360,1,23,40,1,High,0-4yrs
623,0,30,1,95,47,124000,95,6.875,360,0,0,16,1,High,0-4yrs
623,1,0,1,80,11,52000,80,6.75,360,0,0,210,1,High,16-20yrs
623,1,0,1,33,36,100000,33,6.75,360,1,3,171,1,Medium,12-16yrs
623,1,30,1,95,40,181000,95,7.125,360,0,0,31,1,High,0-4yrs
623,1,25,1,93,36,44000,93,7,360,1,123,208,1,High,16-20yrs
623,1,0,1,73,52,65000,73,6.875,360,1,14,112,1,High,8-12yrs
623,1,0,1,95,34,76000,95,6.75,360,0,0,17,1,High,0-4yrs
623,1,36,1,95,17,115000,95,6.875,360,0,0,54,1,High,4-8yrs
623,1,30,1,95,21,138000,95,6.875,360,1,12,34,1,High,0-4yrs
623,1,30,1,95,40,78000,95,7,360,0,0,67,1,High,4-8yrs
623,1,30,1,95,23,43000,95,7,360,0,0,61,1,High,4-8yrs
623,1,30,1,95,28,72000,95,6.875,360,1,51,73,1,High,4-8yrs
623,1,25,1,90,42,33000,90,7.125,360,0,0,2,1,High,0-4yrs
623,1,30,1,95,36,126000,95,7.125,360,1,16,76,1,High,4-8yrs
623,1,30,1,95,26,75000,95,7.25,360,0,0,43,1,High,0-4yrs
623,1,30,1,95,15,67000,95,7.25,360,0,0,19,1,High,0-4yrs
623,1,25,1,90,13,131000,90,7.5,360,0,0,36,1,High,0-4yrs
623,1,30,1,95,18,80000,95,7.5,360,1,7,88,1,High,4-8yrs
623,1,30,1,95,41,95000,95,6.75,360,1,89,165,1,High,12-16yrs
623,1,30,1,95,30,200000,95,7,360,1,30,51,1,High,4-8yrs
623,1,25,1,90,19,60000,90,7,360,1,11,189,1,High,12-16yrs
623,1,30,1,95,34,183000,95,6.875,360,1,14,96,1,High,4-8yrs
623,1,25,1,90,37,229000,90,7.25,360,0,0,41,1,High,0-4yrs
623,1,25,1,90,50,147000,90,8.125,360,0,0,17,1,High,0-4yrs
623,1,0,1,80,39,223000,80,6.875,360,1,1,45,1,High,0-4yrs
623,1,30,1,95,14,80000,95,6.625,360,0,0,53,1,High,4-8yrs
623,1,30,1,95,30,51000,95,7,360,1,3,91,1,High,4-8yrs
623,1,30,1,95,35,135000,95,6.875,360,0,0,54,1,High,4-8yrs
623,0,0,1,80,32,200000,80,7,360,0,0,48,1,High,0-4yrs
623,0,0,1,78,29,185000,78,7,360,0,0,25,1,High,0-4yrs
623,0,12,1,88,47,122000,88,6.75,360,0,0,32,1,High,0-4yrs
623,0,30,1,95,41,81000,95,7.5,360,0,0,58,1,High,4-8yrs
623,0,25,1,90,29,157000,90,6.875,360,0,0,133,1,High,8-12yrs
623,0,25,1,90,31,167000,90,7.5,360,1,3,92,1,High,4-8yrs
623,0,30,1,95,40,176000,95,7.125,360,1,39,102,1,High,8-12yrs
623,0,0,1,80,65,111000,80,6.875,360,1,4,54,1,High,4-8yrs
623,0,17,1,80,29,115000,80,6.875,360,0,0,2,1,High,0-4yrs
623,0,0,1,79,45,123000,79,7.125,360,0,0,44,1,High,0-4yrs
623,0,0,1,80,33,88000,80,7.25,360,1,4,51,1,High,4-8yrs
623,0,0,1,80,44,151000,80,7,360,0,0,48,1,High,0-4yrs
623,0,30,1,95,25,117000,95,6.75,360,0,0,49,1,High,4-8yrs
623,0,0,1,69,29,120000,69,7,360,0,0,129,1,High,8-12yrs
623,0,0,1,74,21,81000,74,6.75,360,0,0,28,1,High,0-4yrs
623,0,0,1,75,40,128000,75,6.875,360,1,17,75,1,High,4-8yrs
623,0,0,1,75,59,174000,75,7.375,360,0,0,46,1,High,0-4yrs
623,0,0,1,80,32,92000,80,7.25,360,1,26,143,1,High,8-12yrs
623,0,12,1,85,30,206000,85,7.25,360,0,0,29,1,High,0-4yrs
623,0,12,1,89,28,155000,89,7,360,1,1,43,1,High,0-4yrs
623,0,25,2,90,25,189000,90,7,360,1,1,18,1,High,0-4yrs
623,0,30,1,95,40,139000,95,7.5,360,0,0,44,1,High,0-4yrs
623,0,30,1,95,41,124000,95,7.125,360,0,0,41,1,High,0-4yrs
623,0,0,1,80,34,86000,80,7,360,0,0,210,1,High,16-20yrs
623,0,0,1,80,11,177000,80,6.875,360,0,0,64,1,High,4-8yrs
623,0,30,1,93,36,163000,93,7.125,360,0,0,176,1,High,12-16yrs
623,0,30,1,95,33,82000,95,7.5,360,0,0,29,1,High,0-4yrs
623,0,36,1,95,39,240000,95,7.5,360,0,0,33,1,High,0-4yrs
623,0,0,1,54,52,72000,54,7.375,360,1,6,209,1,High,16-20yrs
623,0,30,1,95,33,132000,95,6.875,360,1,1,63,1,High,4-8yrs
623,0,25,1,87,28,124000,87,7.25,360,0,0,5,1,High,0-4yrs
623,0,25,1,88,39,35000,88,7.25,360,0,0,89,1,High,4-8yrs
623,0,0,1,74,35,154000,74,6.875,360,1,6,46,1,High,0-4yrs
623,0,0,1,79,57,79000,79,7,360,0,0,6,1,High,0-4yrs
623,0,25,1,89,28,109000,89,6.75,360,1,3,62,1,High,4-8yrs
623,0,30,1,95,23,132000,95,6.875,360,0,0,43,1,High,0-4yrs
623,0,0,1,67,27,135000,67,7.25,360,0,0,55,1,High,4-8yrs
623,0,25,1,90,30,194000,90,6.875,360,1,1,33,1,High,0-4yrs
623,0,36,1,95,17,81000,95,7.25,360,1,6,55,1,High,4-8yrs
623,0,0,1,74,28,60000,74,7.25,360,0,0,87,1,High,4-8yrs
623,0,17,1,80,39,84000,80,6.875,360,0,0,25,1,High,0-4yrs
623,0,25,1,90,36,146000,90,7.5,360,1,4,38,1,High,0-4yrs
623,0,12,1,80,39,76000,80,7,360,0,0,135,1,High,8-12yrs
623,0,0,1,80,34,88000,80,6.875,360,0,0,75,1,High,4-8yrs
623,0,12,1,85,57,110000,85,6.875,360,1,37,94,1,High,4-8yrs
623,0,25,1,90,38,198000,90,7,360,0,0,30,1,High,0-4yrs
623,0,30,1,95,42,133000,95,6.875,360,1,19,31,1,High,0-4yrs
623,0,0,1,48,15,158000,48,6.875,360,1,7,54,1,Medium,4-8yrs
623,0,0,1,80,34,45000,80,6.875,360,0,0,26,1,High,0-4yrs
623,0,30,1,95,35,99000,95,6.875,360,1,4,210,1,High,16-20yrs
623,0,36,1,95,29,138000,95,7.75,360,0,0,61,1,High,4-8yrs
623,0,0,1,80,39,146000,80,6.875,360,0,0,115,1,High,8-12yrs
623,0,25,1,90,35,105000,90,7.375,360,1,22,56,1,High,4-8yrs
623,0,25,1,90,35,108000,90,7.875,360,1,10,57,1,High,4-8yrs
623,0,0,1,80,28,72000,80,6.75,360,1,17,62,1,High,4-8yrs
623,0,0,1,75,40,64000,75,7,360,0,0,50,1,High,4-8yrs
623,0,0,1,74,45,233000,74,6.75,360,0,0,47,1,High,0-4yrs
623,0,0,1,75,16,184000,75,7.5,360,1,5,46,1,High,0-4yrs
623,0,0,1,75,32,127000,75,7,360,1,1,38,1,High,0-4yrs
623,0,0,1,77,28,152000,77,6.875,360,1,12,43,1,High,0-4yrs
623,0,12,1,85,28,116000,85,7.125,360,0,0,46,1,High,0-4yrs
623,0,25,1,88,31,194000,88,7.25,360,0,0,47,1,High,0-4yrs
623,0,30,1,95,28,240000,95,7.125,360,0,0,23,1,High,0-4yrs
623,0,30,1,95,45,142000,95,6.875,360,0,0,45,1,High,0-4yrs
623,0,0,1,79,32,44000,79,6.875,360,0,0,52,1,High,4-8yrs
623,0,30,1,95,41,81000,95,7.5,360,0,0,32,1,High,0-4yrs
623,0,0,1,80,30,156000,80,7.5,360,1,38,173,1,High,12-16yrs
623,0,0,1,80,26,99000,80,6.875,360,0,0,43,1,High,0-4yrs
623,0,0,1,80,33,54000,80,7,360,0,0,43,1,High,0-4yrs
623,0,30,1,95,28,126000,95,7.75,360,1,3,35,1,High,0-4yrs
623,0,30,1,95,39,162000,95,6.5,360,1,47,95,1,High,4-8yrs
623,0,30,1,95,44,119000,95,7,360,1,4,73,1,High,4-8yrs
623,0,25,1,90,25,86000,90,7.25,360,1,1,43,1,High,0-4yrs
623,0,30,1,95,37,178000,95,7.125,360,1,2,43,1,High,0-4yrs
623,0,0,1,80,27,190000,80,6.75,360,1,101,209,1,High,16-20yrs
623,0,0,1,75,19,65000,75,6.875,360,0,0,31,1,High,0-4yrs
623,0,12,1,84,33,118000,84,7.625,360,0,0,25,1,High,0-4yrs
623,0,25,2,89,28,120000,89,7.125,360,1,13,78,1,High,4-8yrs
623,0,0,1,80,53,105000,80,7.25,360,0,0,44,1,High,0-4yrs
623,0,12,1,85,42,140000,85,7.375,360,1,1,26,1,High,0-4yrs
623,0,25,1,90,28,167000,90,7,360,0,0,42,1,High,0-4yrs
623,0,25,1,87,37,151000,87,6.75,360,0,0,80,1,High,4-8yrs
623,0,30,1,95,35,152000,95,6.875,360,0,0,16,1,High,0-4yrs
623,0,30,1,95,36,91000,95,7,360,1,1,31,1,High,0-4yrs
623,0,30,1,95,37,75000,95,7,360,0,0,27,1,High,0-4yrs
623,0,30,1,95,25,94000,95,6.875,360,0,0,15,1,High,0-4yrs
623,0,25,1,90,28,117000,90,7,360,1,9,48,1,High,0-4yrs
623,0,25,1,90,60,126000,90,7.625,360,1,4,60,1,High,4-8yrs
623,0,30,1,95,42,138000,95,7.375,360,0,0,9,1,High,0-4yrs
623,0,30,1,95,17,65000,95,7,360,1,3,36,1,High,0-4yrs
623,0,30,1,95,41,95000,95,6.875,360,0,0,49,1,High,4-8yrs
623,0,0,1,75,25,79000,75,6.75,360,1,1,51,1,High,4-8yrs
623,0,25,1,90,34,125000,90,7,360,1,17,44,1,High,0-4yrs
623,0,0,1,58,24,92000,58,7.125,360,1,1,76,1,High,4-8yrs
623,0,12,1,80,32,113000,80,7.25,360,1,44,56,1,High,4-8yrs
623,0,0,1,80,37,105000,80,7.375,360,0,0,31,1,High,0-4yrs
623,0,30,1,95,40,145000,95,7.25,360,1,5,61,1,High,4-8yrs
623,0,0,1,80,60,84000,80,6.875,360,0,0,47,1,High,0-4yrs
623,0,25,1,90,15,121000,90,6.875,360,1,53,209,1,High,16-20yrs
623,0,30,1,95,42,176000,95,7,360,1,20,47,1,High,0-4yrs
623,0,30,1,95,48,112000,95,6.75,360,0,0,47,1,High,0-4yrs
623,0,12,1,83,27,68000,83,7.125,360,0,0,51,1,High,4-8yrs
623,0,25,1,90,39,123000,90,7.5,360,0,0,47,1,High,0-4yrs
623,0,30,1,95,28,100000,95,7.75,360,0,0,17,1,High,0-4yrs
623,0,0,1,75,17,49000,75,6.875,360,1,7,71,1,High,4-8yrs
623,0,0,1,75,37,95000,75,6.875,360,1,3,54,1,High,4-8yrs
623,0,0,1,52,33,165000,52,7.375,360,1,4,26,1,High,0-4yrs
623,0,25,1,90,39,140000,90,6.875,360,0,0,83,1,High,4-8yrs
623,0,0,1,80,30,154000,80,6.375,360,0,0,57,1,High,4-8yrs
623,0,0,1,34,14,85000,34,7.125,360,1,2,13,1,Medium,0-4yrs
623,0,0,1,64,39,230000,64,6.875,360,0,0,129,1,High,8-12yrs
623,0,12,1,85,44,193000,85,7.125,360,0,0,49,1,High,4-8yrs
623,0,25,1,90,31,147000,90,7,360,1,8,49,1,High,4-8yrs
623,0,30,1,95,42,227000,95,6.875,360,0,0,40,1,High,0-4yrs
623,0,0,1,80,64,133000,80,7,360,0,0,24,1,High,0-4yrs
623,0,0,1,80,0,148000,80,6.875,360,0,0,60,1,High,4-8yrs
623,0,30,1,95,37,158000,95,6.875,360,0,0,52,1,High,4-8yrs
623,0,0,1,79,32,100000,79,7.375,360,1,33,210,1,High,16-20yrs
623,0,17,1,80,0,86000,80,7.25,360,1,1,33,1,High,0-4yrs
623,0,25,1,90,37,118000,90,6.875,360,1,15,34,1,High,0-4yrs
623,0,0,1,74,40,75000,74,6.875,360,1,6,39,1,High,0-4yrs
623,0,12,1,83,12,73000,83,6.875,360,1,10,45,1,High,0-4yrs
623,0,30,1,95,18,124000,95,7.25,360,0,0,52,1,High,4-8yrs
623,0,0,1,43,30,122000,43,7.25,360,0,0,4,1,Medium,0-4yrs
623,0,0,1,80,39,72000,80,6.75,360,0,0,27,1,High,0-4yrs
623,0,30,1,95,28,68000,95,6.5,360,0,0,72,1,High,4-8yrs
623,0,25,1,88,39,127000,88,7.25,360,1,1,25,1,High,0-4yrs
623,0,25,1,89,28,188000,89,6.875,360,0,0,26,1,High,0-4yrs
623,0,25,1,90,36,112000,90,7.25,360,1,28,65,1,High,4-8yrs
623,0,0,1,68,25,100000,68,7.625,360,1,1,34,1,High,0-4yrs
623,0,0,1,79,43,213000,79,7,360,0,0,45,1,High,0-4yrs
623,0,0,1,80,40,177000,80,7,360,1,42,93,1,High,4-8yrs
623,0,17,1,80,43,94000,80,6.875,360,1,12,40,1,High,0-4yrs
623,0,25,1,90,18,135000,90,7.75,360,0,0,45,1,High,0-4yrs
623,0,25,1,90,41,67000,90,7.125,360,0,0,45,1,High,0-4yrs
623,0,30,1,95,32,131000,95,7.125,360,1,9,184,1,High,12-16yrs
623,0,25,1,90,23,117000,90,6.875,360,1,16,90,1,High,4-8yrs
623,0,0,1,80,33,86000,80,7.5,360,1,34,167,1,High,12-16yrs
623,0,17,1,80,30,72000,80,6.875,360,1,1,189,1,High,12-16yrs
623,0,0,1,42,31,70000,42,6.75,360,0,0,63,1,Medium,4-8yrs
623,0,0,1,52,32,69000,52,7.125,360,1,68,144,1,High,8-12yrs
623,0,0,1,64,40,133000,64,6.875,360,0,0,42,1,High,0-4yrs
623,0,0,1,67,29,65000,67,6.875,360,1,12,53,1,High,4-8yrs
623,0,0,1,73,28,100000,73,7.375,360,0,0,30,1,High,0-4yrs
623,0,0,1,73,31,130000,73,6.5,360,1,1,27,1,High,0-4yrs
623,0,0,1,74,32,75000,74,7.125,360,1,4,116,1,High,8-12yrs
623,0,0,1,76,31,117000,76,6.875,360,1,1,46,1,High,0-4yrs
623,0,0,1,80,41,87000,80,7.375,360,0,0,76,1,High,4-8yrs
623,0,0,1,80,32,43000,80,7.25,360,0,0,43,1,High,0-4yrs
623,0,0,2,79,35,130000,79,6.875,360,1,15,59,1,High,4-8yrs
623,0,12,1,78,26,78000,78,6,360,1,3,62,1,High,4-8yrs
623,0,12,1,80,29,92000,80,7.25,360,0,0,65,1,High,4-8yrs
623,0,12,1,83,53,115000,83,7.125,360,0,0,8,1,High,0-4yrs
623,0,12,1,84,28,76000,84,7,360,1,22,41,1,High,0-4yrs
623,0,12,1,85,30,78000,85,7.5,360,1,107,210,1,High,16-20yrs
623,0,25,1,85,33,47000,85,7,360,0,0,32,1,High,0-4yrs
623,0,25,1,88,37,101000,88,6.75,360,1,3,43,1,High,0-4yrs
623,0,25,1,89,34,40000,89,7.5,360,0,0,86,1,High,4-8yrs
623,0,25,1,89,44,122000,89,7,360,1,19,57,1,High,4-8yrs
623,0,30,1,94,34,61000,94,6.875,360,1,9,16,1,High,0-4yrs
623,0,30,1,95,11,49000,95,7,360,0,0,28,1,High,0-4yrs
623,0,30,1,95,26,85000,95,7.25,360,1,26,136,1,High,8-12yrs
623,0,30,1,95,28,93000,95,7,360,0,0,64,1,High,4-8yrs
623,0,30,1,95,31,84000,95,7.5,360,0,0,5,1,High,0-4yrs
623,0,30,1,95,40,34000,95,7.25,360,0,0,125,1,High,8-12yrs
623,0,30,1,95,17,108000,95,7,360,0,0,43,1,High,0-4yrs
623,0,35,1,97,28,91000,97,7,360,0,0,66,1,High,4-8yrs
623,0,35,1,97,33,56000,97,7.875,360,1,6,51,1,High,4-8yrs
623,1,30,1,95,36,136000,95,7.25,360,0,0,50,1,High,4-8yrs
623,1,30,1,95,22,148000,95,6.625,360,1,1,41,1,High,0-4yrs
623,1,0,1,80,32,236000,80,6.875,360,0,0,41,1,High,0-4yrs
623,1,36,1,95,32,83000,95,7.875,360,1,1,54,1,High,4-8yrs
623,1,30,1,95,34,145000,95,6.875,360,1,33,65,1,High,4-8yrs
623,1,30,1,95,13,128000,95,7.125,360,1,1,192,1,High,12-16yrs
623,1,30,1,95,41,120000,95,7.875,360,0,0,9,1,High,0-4yrs
623,1,0,1,95,28,60000,95,6.75,360,1,1,49,1,High,4-8yrs
623,1,30,1,95,34,128000,95,7.5,360,0,0,57,1,High,4-8yrs
623,1,30,1,95,60,109000,95,6.75,360,0,0,64,1,High,4-8yrs
623,1,30,1,95,35,79000,95,7,360,0,0,53,1,High,4-8yrs
623,1,30,1,93,38,146000,93,6.75,360,0,0,51,1,High,4-8yrs
623,1,30,1,95,34,173000,95,7.25,360,0,0,29,1,High,0-4yrs
623,1,0,1,80,29,122000,80,7.75,360,1,33,37,1,High,0-4yrs
623,1,25,1,90,32,124000,90,7.625,360,0,0,36,1,High,0-4yrs
623,1,25,1,90,44,175000,90,6.75,360,0,0,34,1,High,0-4yrs
623,1,0,1,95,34,105000,95,7.375,360,0,0,57,1,High,4-8yrs
623,1,30,1,95,36,65000,95,7.375,360,0,0,33,1,High,0-4yrs
623,1,30,1,95,40,128000,95,7.375,360,0,0,42,1,High,0-4yrs
623,1,30,1,95,25,104000,95,7,360,0,0,29,1,High,0-4yrs
623,1,30,1,92,29,160000,92,7,360,1,103,135,1,High,8-12yrs
623,1,30,1,95,38,63000,95,8.25,360,1,6,32,1,High,0-4yrs
623,1,0,1,80,21,236000,80,7,360,0,0,52,1,High,4-8yrs
623,1,30,1,95,35,166000,95,8.375,360,0,0,27,1,High,0-4yrs
623,1,0,1,80,33,56000,80,7.25,360,0,0,81,1,High,4-8yrs
623,1,30,1,95,20,76000,95,6.875,360,0,0,53,1,High,4-8yrs
623,1,30,1,95,28,35000,95,7,360,1,51,82,1,High,4-8yrs
623,1,30,1,95,33,116000,95,7,360,1,34,96,1,High,4-8yrs
623,1,30,1,95,33,99000,95,7,360,0,0,66,1,High,4-8yrs
623,0,0,1,79,36,70000,79,6.875,360,1,1,58,1,High,4-8yrs
623,0,0,1,44,38,68000,44,8.375,355,0,0,27,1,Medium,0-4yrs
623,0,0,1,55,30,240000,55,6.75,360,0,0,16,1,High,0-4yrs
623,0,0,1,80,27,183000,80,8.5,360,0,0,12,1,High,0-4yrs
623,0,0,1,48,14,86000,48,7.5,329,0,0,141,1,Medium,8-12yrs
624,0,30,1,95,31,150000,95,7.125,360,0,0,29,1,High,0-4yrs
624,0,0,1,79,28,125000,79,6.875,360,1,4,26,1,High,0-4yrs
